Product,Projected Pillar,pricingdate,Validated Value Projected CV,Outlier,is Auction Date
irdswap,2Y,12/10/2023,60.346,,1
future,50Y,6/15/2025,4.3728,1.0,0
irdswap,1M,6/7/2023,95.4013,,0
future,40Y,12/7/2024,34.0765,0.0,0
bond,2Y,11/16/2024,62.1086,0.0,0
bond,2Y,8/29/2024,17.1108,0.0,0
irdswap,1Y,3/13/2025,92.7597,,0
irdswap,10Y,11/1/2025,44.4088,,1
future,50Y,4/6/2024,40.3116,0.0,0
future,40Y,12/21/2025,76.2762,0.0,0
irdswap,25Y,10/18/2025,10.4451,,0
irdswap,25Y,7/11/2023,60.5014,,0
irdswap,100Y,1/20/2025,0.5637,,0
bond,1Y,7/1/2024,92.8579,1.0,1
future,20Y,3/14/2024,80.5007,0.0,1
irdswap,40Y,2/19/2023,81.2557,,1
future,25Y,4/6/2024,59.6512,0.0,0
bond,1W,1/31/2024,12.0595,0.0,0
bond,1Y,9/5/2023,3.0427,0.0,1
future,50Y,4/20/2023,48.6457,0.0,1
irdswap,3M,8/18/2024,41.7834,,0
irdswap,40Y,12/7/2024,72.2618,,1
bond,30Y,1/6/2023,17.7055,0.0,0
future,40Y,8/6/2024,74.145,0.0,0
bond,3M,4/10/2025,47.9165,0.0,0
irdswap,50Y,7/17/2025,12.7039,,0
bond,25Y,6/29/2024,85.8484,1.0,0
irdswap,15Y,12/24/2024,22.8191,,1
bond,3M,8/18/2024,3.4089,0.0,1
irdswap,1M,2/19/2023,95.0615,,1
bond,1W,2/19/2023,17.8194,0.0,0
bond,25Y,11/1/2025,72.409,1.0,0
irdswap,15Y,10/23/2025,73.8733,,0
irdswap,50Y,4/29/2024,74.1339,,0
irdswap,40Y,8/12/2024,54.1571,,0
bond,40Y,8/6/2024,91.2437,0.0,0
future,30Y,7/30/2024,11.4501,0.0,0
bond,10Y,7/30/2024,66.6047,0.0,1
irdswap,3M,2/18/2024,32.3011,,0
bond,30Y,4/4/2023,47.7317,0.0,0
future,15Y,1/1/2023,28.4936,0.0,1
future,40Y,4/29/2024,86.155,0.0,0
bond,2Y,8/12/2024,23.6928,0.0,0
future,40Y,7/1/2023,8.7617,0.0,1
bond,50Y,7/11/2023,76.806,0.0,1
irdswap,100Y,1/22/2025,95.4096,,0
irdswap,100Y,1/26/2025,23.1908,,1
future,15Y,6/10/2024,97.1437,0.0,0
future,1Y,10/11/2025,14.8349,0.0,1
irdswap,1W,6/15/2025,28.0597,,1
bond,10Y,12/31/2024,50.3134,1.0,1
future,2Y,6/29/2024,89.5673,0.0,1
future,1W,9/3/2024,59.8635,0.0,1
bond,2Y,4/25/2023,29.4857,0.0,0
future,1M,5/7/2025,8.6055,0.0,1
bond,1M,4/9/2025,36.2576,0.0,1
bond,30Y,4/25/2023,6.0954,0.0,1
future,30Y,1/3/2025,12.9312,0.0,0
bond,20Y,10/21/2025,4.2258,1.0,0
bond,1W,9/5/2025,36.7996,0.0,0
irdswap,1Y,4/25/2024,57.4929,,1
irdswap,1W,4/16/2023,39.9237,,1
bond,25Y,6/17/2023,59.0405,0.0,1
irdswap,1W,11/14/2023,32.6359,,1
bond,40Y,3/2/2025,97.4893,0.0,1
bond,25Y,2/16/2024,19.4375,0.0,0
bond,25Y,9/21/2023,57.2796,0.0,1
future,50Y,5/5/2023,26.0997,0.0,1
bond,50Y,2/2/2023,7.551,0.0,0
future,40Y,4/16/2023,77.4062,0.0,0
irdswap,15Y,12/3/2024,5.0799,,1
bond,100Y,7/1/2023,81.8436,1.0,1
future,1W,12/14/2025,43.6567,0.0,1
bond,15Y,8/29/2024,29.7623,0.0,0
future,3M,8/22/2024,25.5138,0.0,1
irdswap,1M,8/1/2024,28.6965,,0
bond,40Y,1/3/2025,57.9569,0.0,0
irdswap,15Y,10/19/2025,65.2308,,1
bond,15Y,6/11/2024,25.9144,0.0,0
irdswap,1M,12/4/2023,72.1002,,0
bond,100Y,7/1/2024,65.3929,0.0,0
irdswap,1W,4/25/2023,0.3683,,1
bond,100Y,8/12/2024,55.4161,0.0,0
irdswap,1W,10/26/2025,61.5616,,0
bond,1W,11/20/2025,74.1856,1.0,1
bond,1Y,11/5/2024,7.3241,0.0,0
bond,30Y,9/13/2025,64.6313,0.0,0
irdswap,25Y,7/13/2024,12.8206,,1
future,40Y,11/15/2023,6.4845,0.0,0
irdswap,1M,1/6/2023,85.3757,,1
irdswap,1W,6/9/2024,91.2748,,0
bond,2Y,12/7/2024,76.5413,1.0,0
future,20Y,10/19/2025,0.1372,0.0,1
irdswap,50Y,10/16/2024,64.6547,,1
bond,20Y,10/28/2024,32.5509,0.0,0
bond,2Y,4/20/2023,38.491,0.0,1
irdswap,1W,12/13/2025,9.2228,,1
bond,1Y,8/12/2024,36.8168,0.0,1
future,50Y,1/17/2024,81.7104,0.0,0
future,40Y,7/15/2024,66.28,0.0,0
irdswap,20Y,7/29/2024,14.5459,,1
irdswap,100Y,6/11/2024,97.9395,,1
irdswap,15Y,12/15/2023,81.4217,,0
bond,1W,5/5/2023,5.0297,1.0,1
bond,1Y,12/20/2025,97.4613,0.0,0
irdswap,3M,1/3/2025,81.6316,,1
bond,10Y,3/21/2024,26.7148,0.0,1
future,10Y,9/18/2024,79.9822,0.0,0
irdswap,1W,8/6/2024,68.814,,0
bond,20Y,3/5/2025,61.1743,0.0,0
irdswap,2Y,1/6/2023,30.0067,,1
bond,40Y,10/23/2025,88.634,0.0,1
bond,25Y,8/18/2024,26.5073,0.0,0
irdswap,25Y,3/2/2024,70.8436,,0
future,100Y,1/3/2025,60.482,0.0,1
irdswap,1Y,10/21/2025,11.5038,,0
future,1W,3/23/2024,55.5905,1.0,1
irdswap,3M,9/14/2023,62.7855,,0
bond,15Y,2/19/2024,66.4682,0.0,0
bond,2Y,4/2/2025,98.3069,0.0,0
future,20Y,7/29/2024,10.8002,1.0,0
future,1W,7/29/2024,32.1552,0.0,0
irdswap,1Y,5/14/2023,98.974,,1
future,10Y,12/28/2023,64.3663,0.0,0
future,50Y,12/22/2024,28.3162,0.0,0
bond,2Y,4/29/2024,62.1968,0.0,0
irdswap,30Y,8/13/2024,44.7651,,1
irdswap,2Y,10/13/2024,17.8775,,0
future,40Y,5/14/2023,88.7687,0.0,1
irdswap,25Y,8/3/2024,18.6411,,1
bond,2Y,10/19/2025,57.6304,0.0,0
irdswap,3M,1/14/2025,94.1048,,0
bond,10Y,3/23/2023,49.2713,0.0,0
bond,25Y,8/24/2024,61.7439,0.0,0
irdswap,1Y,8/13/2024,7.3377,,0
irdswap,3M,5/24/2025,97.0838,,0
bond,1M,6/11/2024,56.5248,0.0,0
irdswap,1M,1/3/2025,76.6687,,0
bond,50Y,10/11/2025,20.1461,1.0,1
bond,1M,11/1/2025,4.1303,0.0,0
irdswap,15Y,7/2/2023,92.6508,,1
irdswap,30Y,4/18/2024,90.137,,1
bond,25Y,12/10/2023,17.2296,0.0,0
bond,10Y,5/3/2025,89.2298,0.0,0
future,25Y,3/18/2024,45.8825,0.0,1
bond,25Y,4/25/2024,45.7923,0.0,0
future,10Y,6/7/2023,24.3424,0.0,1
bond,25Y,12/15/2023,58.0297,1.0,0
irdswap,30Y,11/9/2023,72.1273,,0
bond,1Y,9/3/2024,82.8372,0.0,1
irdswap,1W,2/3/2024,69.9668,,0
bond,15Y,6/22/2024,40.175,0.0,1
future,20Y,1/23/2024,6.9575,1.0,1
bond,1W,9/19/2024,42.6095,0.0,1
irdswap,10Y,8/24/2024,21.0344,,1
bond,15Y,6/16/2025,29.4184,1.0,1
irdswap,50Y,8/28/2023,20.0702,,1
future,40Y,4/26/2024,70.8401,0.0,1
future,50Y,2/24/2025,4.6814,0.0,0
irdswap,10Y,12/17/2023,55.87,,1
irdswap,1Y,6/22/2024,34.456,,1
bond,15Y,9/19/2024,10.9083,0.0,0
future,1W,12/28/2023,62.6664,0.0,1
irdswap,40Y,4/28/2025,76.4223,,0
irdswap,3M,5/6/2024,10.5645,,1
bond,30Y,3/5/2025,66.2774,0.0,1
bond,25Y,10/23/2025,63.4916,0.0,0
bond,50Y,12/10/2023,23.0841,0.0,1
irdswap,2Y,11/7/2023,6.7563,,1
bond,50Y,12/19/2023,56.6221,0.0,1
irdswap,25Y,3/16/2024,80.2958,,0
irdswap,100Y,8/3/2023,91.7419,,1
future,10Y,7/1/2023,56.8434,0.0,0
irdswap,100Y,2/1/2025,24.3454,,1
bond,100Y,8/29/2025,34.4588,0.0,0
future,40Y,11/9/2023,18.4138,0.0,0
future,25Y,8/18/2024,48.6017,0.0,0
irdswap,20Y,10/11/2024,71.7681,,1
future,50Y,3/18/2024,14.1754,0.0,1
future,2Y,8/12/2024,37.1491,0.0,0
bond,15Y,10/30/2025,49.4972,0.0,1
irdswap,25Y,8/1/2024,13.9801,,0
bond,1W,8/28/2024,65.2699,0.0,0
irdswap,25Y,11/10/2025,23.2218,,1
future,2Y,7/30/2024,85.3377,0.0,0
irdswap,40Y,4/11/2023,48.1922,,1
bond,10Y,5/30/2024,37.4639,0.0,0
irdswap,50Y,9/22/2024,10.8066,,0
future,30Y,6/22/2024,24.356,0.0,0
irdswap,1W,8/28/2024,8.2049,,1
future,30Y,2/2/2023,60.9133,0.0,1
future,1Y,7/17/2025,34.3326,0.0,1
bond,3M,7/5/2023,33.9254,0.0,0
future,20Y,12/28/2023,95.9166,0.0,1
future,50Y,9/21/2023,53.7934,0.0,1
irdswap,25Y,3/23/2023,36.9324,,0
irdswap,1M,9/14/2023,90.7208,,0
bond,50Y,4/4/2023,63.404,0.0,0
future,2Y,8/26/2024,19.9556,0.0,0
bond,20Y,4/28/2024,30.6775,0.0,1
irdswap,50Y,6/22/2024,41.5022,,0
future,50Y,4/28/2025,41.4227,0.0,0
bond,20Y,7/10/2025,12.2549,1.0,0
irdswap,1M,10/16/2024,29.176,,1
irdswap,2Y,8/23/2024,86.7802,,0
bond,3M,2/19/2024,28.3277,0.0,1
bond,20Y,6/11/2024,24.829,0.0,0
future,10Y,1/26/2025,70.5919,0.0,0
irdswap,2Y,7/5/2023,9.2554,,0
future,1W,12/15/2023,98.6976,0.0,1
future,10Y,3/16/2024,13.569,0.0,0
future,1W,3/16/2024,94.1856,0.0,1
irdswap,3M,11/10/2025,10.0657,,0
irdswap,50Y,8/19/2024,34.5494,,0
bond,40Y,8/1/2024,53.4081,0.0,1
irdswap,20Y,1/26/2024,29.7506,,1
bond,50Y,2/27/2025,37.4087,0.0,1
bond,100Y,6/2/2023,20.1717,0.0,1
bond,50Y,12/20/2025,87.9716,0.0,0
irdswap,1Y,1/3/2025,55.4455,,1
irdswap,25Y,4/29/2024,62.0679,,0
future,1Y,1/17/2024,78.6665,0.0,0
bond,1W,8/1/2025,36.2311,0.0,1
irdswap,1M,11/15/2024,57.0351,,1
bond,50Y,9/14/2023,74.3765,0.0,1
future,10Y,12/21/2023,71.5979,0.0,1
future,100Y,3/2/2025,13.8435,0.0,0
bond,25Y,4/18/2024,8.7527,0.0,0
future,3M,2/2/2023,34.9352,0.0,0
bond,30Y,10/16/2024,7.6751,0.0,0
future,25Y,6/12/2023,74.0841,0.0,1
bond,50Y,6/16/2025,52.5658,1.0,1
bond,30Y,8/6/2024,20.4158,0.0,0
bond,100Y,5/24/2025,67.9263,0.0,1
irdswap,2Y,5/3/2025,14.9331,,0
irdswap,20Y,6/8/2025,45.9793,,0
future,100Y,12/19/2023,48.2958,0.0,1
irdswap,50Y,1/26/2025,27.5722,,0
irdswap,100Y,7/12/2025,26.9736,,1
bond,15Y,11/15/2023,0.5237,0.0,0
future,15Y,10/16/2024,70.8464,0.0,0
future,25Y,10/4/2025,13.1337,0.0,1
irdswap,1Y,8/29/2024,16.4376,,1
bond,100Y,5/5/2023,52.0966,0.0,0
bond,1Y,12/8/2023,69.6287,0.0,1
irdswap,15Y,4/9/2025,11.0898,,1
irdswap,25Y,4/24/2024,99.9582,,0
irdswap,1M,1/20/2025,62.7325,,1
future,1M,12/30/2024,12.2799,0.0,1
bond,40Y,1/23/2024,50.0752,0.0,0
irdswap,100Y,7/15/2024,53.8806,,0
future,2Y,5/7/2025,62.8899,0.0,0
future,100Y,3/16/2024,52.0678,0.0,0
bond,10Y,9/29/2024,98.4447,0.0,1
bond,100Y,3/23/2023,16.6179,0.0,0
bond,1M,5/14/2023,57.0368,0.0,1
future,1Y,6/2/2023,43.0027,0.0,0
bond,1W,11/25/2025,37.0118,0.0,0
irdswap,30Y,8/1/2024,0.4134,,1
irdswap,50Y,11/14/2023,91.3525,,0
future,1M,1/1/2023,33.5583,0.0,0
bond,10Y,3/2/2024,48.1651,0.0,0
bond,25Y,4/11/2023,91.6767,0.0,1
future,3M,9/3/2024,85.8275,0.0,1
irdswap,20Y,5/1/2025,0.3268,,1
irdswap,40Y,11/20/2025,33.9361,,1
future,15Y,6/3/2024,30.1268,0.0,1
irdswap,25Y,6/10/2024,69.9449,,1
bond,1W,2/25/2025,41.008,0.0,1
irdswap,15Y,9/5/2025,62.1835,,0
future,1M,10/11/2025,23.4106,0.0,1
bond,100Y,11/20/2025,64.2916,0.0,0
irdswap,10Y,7/28/2024,52.8205,,1
bond,40Y,2/24/2025,44.6359,0.0,1
irdswap,100Y,2/2/2023,84.8115,,0
bond,3M,12/15/2023,97.2684,0.0,0
bond,100Y,2/25/2025,83.4624,0.0,1
irdswap,10Y,1/21/2025,39.5941,,1
future,1W,5/24/2025,86.1726,0.0,0
irdswap,1W,8/9/2025,70.3763,,1
bond,1M,11/20/2025,48.1809,0.0,0
irdswap,1Y,6/15/2025,7.6317,,1
future,100Y,10/4/2025,95.031,0.0,1
irdswap,25Y,1/17/2024,83.4617,,1
bond,100Y,6/22/2024,35.8159,0.0,0
future,1M,6/3/2024,71.8124,0.0,0
irdswap,30Y,9/29/2024,73.9674,,1
bond,2Y,2/16/2024,95.9879,1.0,1
irdswap,10Y,1/18/2023,97.9057,,0
irdswap,2Y,12/1/2024,29.3271,,1
bond,20Y,11/19/2024,50.3343,0.0,0
bond,1Y,3/23/2023,55.5236,1.0,1
irdswap,3M,7/13/2024,99.0,,0
irdswap,25Y,10/11/2025,22.3772,,0
bond,15Y,6/2/2023,81.0938,0.0,0
irdswap,30Y,12/4/2023,89.7998,,1
future,2Y,2/18/2024,52.3882,0.0,1
future,3M,12/13/2025,97.2382,0.0,0
irdswap,100Y,5/5/2023,42.0308,,0
bond,50Y,4/6/2024,56.5794,0.0,0
bond,1Y,9/13/2025,3.4601,0.0,0
future,40Y,12/3/2024,21.2246,0.0,1
bond,3M,4/20/2024,31.2852,0.0,0
irdswap,30Y,6/8/2025,74.2408,,1
bond,10Y,8/18/2024,68.7655,0.0,0
irdswap,3M,12/31/2024,57.2817,,1
bond,100Y,5/7/2025,77.5589,0.0,1
bond,3M,10/4/2025,21.7009,0.0,0
future,2Y,5/5/2023,58.7621,0.0,1
irdswap,50Y,6/17/2023,43.7437,,0
bond,100Y,2/12/2023,94.1803,0.0,0
irdswap,30Y,8/26/2024,86.1268,,0
irdswap,20Y,2/24/2025,64.7375,,0
future,3M,1/12/2025,72.7929,1.0,0
bond,2Y,2/3/2024,85.2694,0.0,0
bond,10Y,5/5/2023,24.3693,0.0,1
irdswap,15Y,11/15/2024,28.5292,,0
future,1Y,6/22/2024,62.6749,0.0,1
irdswap,1Y,12/13/2025,76.7398,,1
bond,15Y,7/12/2025,47.0433,0.0,0
future,1M,2/18/2024,73.8327,0.0,1
irdswap,40Y,12/3/2024,72.0853,,0
future,50Y,12/14/2025,82.835,0.0,0
irdswap,15Y,8/23/2024,85.6786,,0
bond,1W,1/26/2025,36.1511,0.0,0
bond,40Y,2/25/2025,32.494,0.0,1
bond,30Y,6/29/2024,18.7822,0.0,1
irdswap,1W,12/30/2024,37.9814,,0
future,1W,1/26/2023,84.4093,1.0,1
future,10Y,6/15/2025,31.0842,0.0,0
bond,1Y,7/28/2024,80.2306,0.0,0
irdswap,15Y,6/17/2025,62.5384,,0
irdswap,15Y,9/3/2024,96.2012,,0
irdswap,15Y,4/20/2024,53.4675,,0
bond,20Y,7/13/2024,9.3494,0.0,1
bond,100Y,12/17/2023,86.6264,1.0,1
future,50Y,2/27/2024,45.7366,0.0,0
irdswap,40Y,1/26/2023,36.7639,,0
future,50Y,9/22/2024,42.8886,0.0,1
future,10Y,3/23/2024,50.2541,0.0,0
irdswap,40Y,2/26/2025,57.2175,,1
bond,10Y,12/24/2024,75.4771,0.0,1
future,25Y,8/29/2025,0.9602,0.0,0
future,1M,1/22/2025,79.6166,0.0,0
future,15Y,12/7/2024,42.3092,1.0,1
irdswap,1W,12/4/2023,15.1431,,0
future,1W,2/12/2023,13.9085,0.0,0
irdswap,10Y,8/26/2023,70.9538,,0
bond,15Y,6/19/2025,97.1948,0.0,1
bond,15Y,6/15/2025,49.5875,0.0,1
bond,1Y,2/2/2025,94.3916,0.0,1
future,20Y,7/20/2024,29.7065,0.0,0
irdswap,3M,12/9/2025,58.8066,,1
future,15Y,3/8/2025,67.2317,0.0,0
irdswap,1M,8/26/2023,2.7299,,1
irdswap,2Y,6/12/2023,39.7507,,0
bond,25Y,3/14/2024,15.2035,0.0,1
future,20Y,8/13/2024,70.522,0.0,0
irdswap,2Y,2/16/2024,28.7176,,1
future,30Y,5/5/2025,27.4522,0.0,0
bond,1W,8/9/2025,34.0968,1.0,1
future,30Y,3/2/2025,89.2745,0.0,1
bond,50Y,10/21/2025,29.9613,0.0,0
future,1W,1/23/2024,95.3265,0.0,1
bond,30Y,7/20/2024,72.0487,0.0,1
irdswap,30Y,3/16/2025,29.6609,,0
future,1W,4/24/2024,47.9703,0.0,0
bond,10Y,9/14/2023,23.5212,0.0,1
irdswap,1W,3/18/2024,57.14,,1
irdswap,10Y,4/11/2023,68.2932,,1
irdswap,20Y,11/13/2024,43.7807,,0
bond,2Y,2/2/2023,85.7542,0.0,1
future,50Y,9/5/2023,20.1791,0.0,0
bond,10Y,10/21/2025,94.3436,0.0,0
future,40Y,7/2/2023,65.4133,0.0,1
future,15Y,12/14/2025,56.5352,0.0,1
future,25Y,12/1/2024,26.9405,0.0,1
irdswap,3M,10/3/2023,83.5046,,1
bond,10Y,6/3/2024,32.0132,0.0,1
irdswap,1W,8/13/2024,21.1825,,0
irdswap,1W,12/15/2023,89.5636,,0
irdswap,40Y,6/10/2024,70.2202,,1
irdswap,1Y,2/24/2025,27.0249,,0
bond,30Y,12/4/2023,40.1081,0.0,0
future,100Y,12/22/2024,0.185,0.0,1
irdswap,3M,8/24/2024,96.7966,,0
future,30Y,5/5/2024,11.065,0.0,0
future,3M,3/2/2025,76.2044,0.0,0
future,3M,4/4/2023,3.5766,0.0,1
bond,100Y,6/3/2023,0.1818,0.0,0
bond,15Y,4/25/2025,34.1518,0.0,0
bond,20Y,11/15/2024,67.7401,0.0,1
irdswap,2Y,8/28/2024,34.3873,,1
bond,3M,10/19/2023,9.4053,0.0,1
bond,2Y,10/3/2023,60.5624,0.0,0
irdswap,15Y,4/25/2025,9.1584,,0
future,1M,1/20/2024,10.3484,0.0,0
bond,1W,6/17/2023,71.3762,0.0,1
bond,20Y,12/28/2023,60.9997,0.0,1
future,1W,1/31/2024,91.0223,0.0,0
future,30Y,1/12/2025,2.4647,1.0,0
future,25Y,6/17/2023,6.6971,0.0,0
future,20Y,4/25/2023,37.473,0.0,1
bond,50Y,7/13/2024,58.8296,1.0,1
future,3M,6/15/2025,28.1225,0.0,0
irdswap,2Y,7/30/2024,97.1131,,1
future,50Y,2/19/2024,94.1968,0.0,1
irdswap,100Y,6/2/2023,92.5728,,1
bond,2Y,10/13/2024,6.2254,0.0,0
future,2Y,3/23/2024,43.3057,0.0,0
bond,30Y,10/19/2025,79.9343,1.0,0
irdswap,1W,10/27/2023,84.7831,,1
bond,1W,2/16/2024,18.3609,0.0,0
irdswap,3M,1/18/2023,30.5458,,1
bond,15Y,12/8/2023,35.6055,0.0,1
irdswap,1Y,4/17/2023,49.6923,,1
irdswap,10Y,4/25/2025,29.7871,,1
future,1Y,8/26/2024,45.9053,0.0,1
future,1M,9/5/2023,21.7212,1.0,1
bond,50Y,4/28/2025,0.4664,0.0,0
future,100Y,4/26/2024,38.7292,0.0,0
irdswap,1M,3/18/2024,95.0731,,0
future,2Y,6/3/2024,76.9759,0.0,1
bond,100Y,6/15/2025,66.4157,0.0,0
future,40Y,10/27/2023,97.5123,1.0,0
irdswap,20Y,8/3/2025,63.5811,,0
bond,1Y,10/30/2024,57.5383,0.0,1
bond,10Y,6/8/2025,38.8481,0.0,0
future,40Y,11/7/2023,41.3964,0.0,0
irdswap,1Y,2/16/2023,70.4756,,0
bond,1M,12/8/2023,56.6295,1.0,0
bond,1M,8/3/2023,66.029,0.0,1
irdswap,10Y,9/19/2024,62.1657,,0
irdswap,2Y,4/4/2025,81.6901,,0
irdswap,1Y,9/18/2024,51.4152,,0
bond,2Y,3/2/2024,60.3866,0.0,0
future,1W,1/12/2025,50.5254,0.0,0
bond,1W,9/22/2024,56.4844,0.0,0
bond,3M,10/19/2025,77.114,0.0,1
future,40Y,7/29/2024,84.1367,0.0,1
bond,2Y,7/2/2023,13.6243,0.0,1
future,30Y,2/16/2023,63.8736,0.0,1
bond,25Y,4/20/2023,3.7425,0.0,0
future,30Y,6/7/2023,65.3788,0.0,1
bond,15Y,10/16/2024,45.307,0.0,0
future,2Y,7/2/2023,82.7847,0.0,0
bond,20Y,4/25/2023,49.697,0.0,0
bond,100Y,7/10/2025,61.0654,0.0,0
bond,30Y,11/20/2025,34.4009,0.0,0
irdswap,20Y,10/26/2025,24.6998,,1
future,15Y,2/9/2023,18.5978,0.0,0
bond,10Y,1/1/2023,36.7519,0.0,1
future,10Y,6/19/2025,52.8657,0.0,1
bond,2Y,9/14/2023,18.7187,0.0,0
irdswap,15Y,8/19/2024,92.291,,1
future,20Y,6/11/2024,70.1175,0.0,1
future,10Y,12/19/2023,91.1637,0.0,0
irdswap,10Y,5/28/2023,82.9751,,1
bond,15Y,8/26/2023,72.4669,0.0,0
future,3M,1/1/2023,23.3391,0.0,1
irdswap,20Y,9/19/2024,84.3224,,1
future,15Y,11/13/2024,47.1665,1.0,1
bond,30Y,4/6/2024,74.177,1.0,1
irdswap,40Y,7/2/2023,41.9308,,0
future,100Y,8/29/2024,55.3556,0.0,1
future,50Y,2/25/2025,8.4923,0.0,1
bond,15Y,1/1/2023,86.0885,0.0,0
irdswap,15Y,4/4/2025,88.9213,,1
bond,1M,6/12/2023,27.4866,0.0,0
irdswap,100Y,1/22/2024,60.0868,,1
bond,1Y,7/12/2025,18.111,0.0,1
bond,30Y,11/9/2023,73.1979,0.0,0
future,20Y,11/15/2024,2.463,0.0,0
bond,1W,12/24/2024,45.0857,1.0,0
bond,10Y,7/13/2024,60.9851,0.0,1
future,50Y,1/6/2023,83.9814,0.0,0
future,3M,10/3/2023,76.2917,0.0,1
future,3M,3/21/2024,7.8341,0.0,1
irdswap,40Y,8/3/2023,61.4306,,0
bond,30Y,9/21/2023,18.4875,0.0,1
bond,2Y,1/20/2024,22.6398,0.0,0
bond,3M,7/17/2025,87.7176,0.0,1
future,25Y,12/21/2025,85.0707,0.0,1
irdswap,10Y,4/16/2023,97.1731,,1
future,2Y,8/1/2024,26.5763,1.0,1
irdswap,1W,8/19/2024,59.9725,,0
future,1Y,2/26/2025,25.2786,0.0,0
bond,3M,8/9/2025,73.1552,0.0,0
irdswap,1W,3/21/2024,72.9816,,1
bond,10Y,9/13/2025,46.9515,0.0,0
irdswap,3M,12/8/2023,97.0855,,1
irdswap,100Y,6/19/2025,14.228,,1
future,1Y,2/12/2023,51.9528,0.0,0
future,1W,12/10/2023,95.7099,0.0,1
irdswap,1M,12/3/2024,81.1667,,0
future,100Y,6/16/2025,82.8326,0.0,0
bond,3M,7/2/2023,68.2469,0.0,1
bond,25Y,11/15/2023,48.7759,0.0,0
bond,2Y,4/28/2024,62.9562,0.0,1
irdswap,20Y,3/16/2025,97.1679,,1
future,1M,5/6/2024,78.17,0.0,0
future,15Y,11/25/2025,72.2055,0.0,0
future,25Y,12/12/2023,90.4338,0.0,1
irdswap,100Y,5/14/2023,38.5927,,0
irdswap,20Y,8/28/2024,50.2992,,1
bond,3M,8/6/2024,8.2572,0.0,1
bond,40Y,3/18/2024,45.7792,0.0,0
bond,100Y,8/3/2025,84.3439,0.0,0
bond,30Y,9/29/2024,28.9708,0.0,1
future,15Y,1/20/2024,78.9674,0.0,0
future,2Y,5/2/2023,49.1953,0.0,1
future,100Y,7/17/2025,90.9311,0.0,0
irdswap,1M,11/20/2025,46.4225,,0
future,100Y,12/8/2023,40.7324,0.0,1
future,25Y,11/15/2024,81.1655,0.0,1
bond,1W,6/29/2024,44.3022,0.0,1
irdswap,20Y,5/13/2023,46.0114,,1
bond,20Y,8/9/2025,12.4032,0.0,1
bond,15Y,4/9/2025,82.3193,0.0,0
irdswap,25Y,12/19/2023,20.6863,,0
irdswap,25Y,8/18/2024,37.2447,,0
bond,15Y,2/25/2025,11.3469,0.0,0
future,20Y,4/28/2024,49.5432,0.0,0
bond,30Y,7/5/2023,25.2306,0.0,1
bond,30Y,5/3/2025,44.5437,0.0,0
bond,1M,11/5/2024,2.8155,0.0,1
irdswap,15Y,8/3/2024,80.9261,,0
future,15Y,8/3/2024,15.3959,0.0,0
bond,10Y,9/3/2024,27.0802,0.0,1
irdswap,15Y,8/1/2025,4.4904,,0
bond,2Y,1/14/2025,9.538,0.0,0
bond,15Y,2/9/2023,28.7217,0.0,1
bond,20Y,12/8/2023,9.4155,0.0,1
irdswap,40Y,12/9/2025,71.9996,,0
bond,30Y,1/20/2025,72.6891,0.0,0
bond,20Y,6/17/2025,52.7593,0.0,0
bond,15Y,2/16/2023,79.7694,0.0,0
bond,3M,8/29/2025,81.0963,0.0,0
bond,50Y,6/19/2025,79.6863,0.0,1
irdswap,40Y,5/5/2023,39.3879,,0
future,100Y,1/22/2024,72.0905,0.0,0
future,25Y,6/7/2023,39.449,0.0,0
bond,15Y,6/3/2023,89.3655,0.0,0
future,100Y,3/2/2024,80.84,0.0,1
irdswap,1M,11/25/2025,85.0439,,0
bond,25Y,6/19/2025,68.0314,0.0,1
irdswap,1Y,11/16/2024,17.0997,,1
bond,2Y,1/22/2024,73.5908,0.0,1
bond,100Y,3/23/2024,51.917,0.0,0
future,1W,2/26/2025,55.9067,0.0,0
irdswap,1M,7/29/2024,20.128,,0
irdswap,1W,8/29/2025,47.6425,,1
bond,20Y,5/1/2025,67.6932,0.0,0
irdswap,40Y,4/4/2025,68.4328,,0
irdswap,2Y,2/18/2024,91.9767,,0
bond,1Y,3/16/2025,30.411,0.0,0
bond,40Y,4/9/2025,59.0188,0.0,0
future,1W,7/6/2025,10.5683,0.0,0
irdswap,30Y,5/5/2024,65.3404,,0
future,1Y,10/16/2024,64.9794,1.0,1
irdswap,2Y,4/16/2023,89.8303,,0
irdswap,100Y,3/10/2023,14.9192,,1
irdswap,3M,6/3/2023,70.2248,,1
bond,50Y,3/10/2023,31.7975,0.0,1
future,25Y,1/17/2024,32.2084,0.0,0
irdswap,100Y,12/1/2024,60.3267,,0
bond,40Y,9/13/2025,7.4314,0.0,1
irdswap,25Y,2/16/2024,9.2354,,0
future,1W,12/12/2023,7.9689,0.0,1
future,3M,7/20/2024,27.1794,0.0,0
future,20Y,3/21/2024,84.2151,0.0,0
bond,2Y,8/3/2023,96.6226,0.0,1
bond,1Y,3/13/2025,88.1733,0.0,1
irdswap,1M,1/26/2023,65.2907,,0
bond,1Y,4/28/2025,95.8951,0.0,1
irdswap,2Y,10/3/2025,40.619,,1
irdswap,1Y,9/19/2024,54.4515,,1
future,2Y,5/24/2025,26.1737,0.0,0
irdswap,10Y,9/18/2024,74.4962,,0
irdswap,2Y,3/2/2024,84.1274,,1
